npc_id,quest_id,timestamp,value
94,33,2021-12-01T18,Gave Quest
19,50,2023-04-14T16,Completed Quest
103,213,2021-11-09T06,Gave Quest
36,117,2022-01-29T05,Completed Quest
172,112,2022-03-15T17,Completed Quest
58,150,2021-11-10T23,Gave Quest
154,102,2021-10-25T00,Gave Quest
9,125,2023-04-18T19,Completed Quest
50,206,2022-07-31T08,Completed Quest
2,108,2023-07-31T11,Completed Quest
199,89,2021-01-20T12,Gave Quest
108,209,2021-11-13T07,Completed Quest
97,131,2022-09-10T05,Completed Quest
170,77,2023-05-09T15,Gave Quest
71,206,2023-08-23T01,Completed Quest
76,44,2021-10-08T13,Completed Quest
43,14,2022-01-23T14,Completed Quest
184,133,2022-10-03T22,Gave Quest
154,133,2021-04-25T07,Gave Quest
21,72,2023-01-24T00,Gave Quest
13,191,2022-10-18T03,Completed Quest
30,72,2022-04-23T06,Gave Quest
61,190,2021-04-05T00,Completed Quest
114,50,2022-10-05T23,Gave Quest
34,62,2023-03-06T07,Gave Quest
139,131,2022-04-06T13,Gave Quest
142,68,2021-06-28T15,Completed Quest
168,198,2023-05-11T19,Gave Quest
47,27,2023-05-23T00,Gave Quest
170,164,2021-12-05T08,Gave Quest
23,111,2023-08-12T23,Gave Quest
157,117,2022-12-30T15,Gave Quest
108,207,2022-07-29T01,Completed Quest
127,196,2021-08-15T18,Gave Quest
156,117,2021-10-06T08,Gave Quest
13,118,2021-12-23T07,Gave Quest
162,201,2021-11-18T14,Completed Quest
128,10,2023-08-20T01,Completed Quest
88,132,2023-05-12T19,Gave Quest
13,80,2021-07-27T15,Gave Quest
125,194,2023-01-30T16,Gave Quest
8,141,2022-10-19T14,Gave Quest
91,145,2023-02-06T04,Completed Quest
76,190,2022-09-06T00,Completed Quest
158,94,2021-03-12T04,Completed Quest
68,77,2021-05-05T16,Completed Quest
118,128,2022-08-06T04,Completed Quest
159,201,2021-06-01T09,Completed Quest
36,61,2021-02-21T08,Completed Quest
9,23,2022-03-20T15,Completed Quest
85,161,2021-09-09T09,Gave Quest
31,14,2021-12-21T11,Completed Quest
28,183,2021-12-15T15,Gave Quest
34,201,2021-12-03T19,Gave Quest
198,72,2023-01-21T22,Completed Quest
42,140,2023-06-19T21,Gave Quest
198,131,2021-05-14T16,Gave Quest
205,97,2022-03-05T07,Completed Quest
198,10,2023-03-10T23,Gave Quest
9,44,2021-08-14T23,Gave Quest
171,4,2023-03-15T11,Gave Quest
194,27,2023-07-09T09,Gave Quest
127,213,2023-01-31T23,Gave Quest
181,143,2022-07-01T02,Gave Quest
91,209,2021-09-11T23,Completed Quest
55,10,2022-09-16T12,Completed Quest
82,92,2021-02-28T10,Gave Quest
24,191,2021-08-08T09,Gave Quest
93,132,2021-06-18T10,Gave Quest
91,138,2021-09-06T17,Completed Quest
11,60,2022-07-07T12,Completed Quest
168,222,2022-05-10T20,Completed Quest
28,85,2021-03-02T03,Completed Quest
136,136,2021-05-12T11,Completed Quest
186,167,2023-04-10T12,Completed Quest
104,177,2021-03-28T11,Completed Quest
171,2,2023-09-06T03,Gave Quest
93,183,2023-04-06T22,Completed Quest
209,64,2023-02-06T06,Completed Quest
30,50,2023-01-31T07,Completed Quest
76,128,2021-12-12T04,Completed Quest
139,10,2021-01-05T12,Gave Quest
116,170,2022-08-03T13,Completed Quest
136,164,2023-01-22T12,Gave Quest
73,170,2022-12-24T03,Gave Quest
55,33,2022-04-11T12,Completed Quest
157,209,2022-05-16T13,Completed Quest
43,118,2022-12-06T11,Gave Quest
174,88,2022-03-28T08,Completed Quest
73,30,2023-07-14T23,Completed Quest
57,119,2021-09-02T13,Completed Quest
195,4,2022-09-20T06,Gave Quest
104,124,2022-09-11T07,Gave Quest
63,89,2022-04-09T11,Gave Quest
13,125,2021-09-26T14,Completed Quest
211,161,2023-01-25T18,Completed Quest
48,113,2022-07-19T21,Gave Quest
13,213,2022-08-25T06,Completed Quest
50,132,2021-08-05T04,Gave Quest
36,94,2022-10-01T16,Gave Quest
48,219,2022-12-17T03,Completed Quest
14,62,2022-05-05T14,Gave Quest
136,62,2021-08-09T03,Gave Quest
65,186,2022-01-19T01,Completed Quest
186,44,2022-08-19T20,Gave Quest
170,213,2021-11-28T15,Completed Quest
133,105,2023-04-16T12,Gave Quest
108,187,2022-12-03T16,Completed Quest
34,4,2022-02-28T22,Completed Quest
108,122,2022-04-19T09,Gave Quest
133,80,2023-08-10T11,Gave Quest
125,113,2022-08-29T19,Gave Quest
93,177,2021-04-19T04,Gave Quest
155,1,2022-05-28T19,Gave Quest
73,133,2021-03-13T02,Completed Quest
121,173,2023-03-23T09,Gave Quest
127,68,2022-04-13T20,Completed Quest
116,207,2021-05-03T07,Gave Quest
57,112,2023-02-05T02,Gave Quest
65,85,2021-01-14T04,Gave Quest
192,155,2021-10-03T03,Gave Quest
147,113,2022-03-24T03,Completed Quest
67,124,2023-05-08T13,Gave Quest
105,219,2023-03-10T05,Completed Quest
186,55,2023-05-10T08,Completed Quest
88,191,2021-07-11T09,Gave Quest
118,227,2022-11-01T08,Gave Quest
214,113,2022-11-06T01,Gave Quest
155,14,2022-09-26T12,Gave Quest
157,201,2023-03-02T11,Gave Quest
130,72,2021-07-14T21,Completed Quest
157,74,2021-06-09T19,Gave Quest
21,209,2021-07-28T18,Gave Quest
121,68,2021-05-24T00,Gave Quest
103,133,2022-07-01T20,Completed Quest
151,74,2023-06-04T18,Completed Quest
57,124,2021-05-13T12,Completed Quest
65,40,2022-04-06T11,Completed Quest
21,196,2022-01-07T01,Completed Quest
57,72,2021-05-08T01,Completed Quest
128,213,2023-06-19T15,Gave Quest
11,35,2021-11-03T03,Gave Quest
214,119,2022-11-21T11,Completed Quest
104,167,2022-04-05T13,Gave Quest
85,170,2023-06-02T06,Gave Quest
76,125,2021-10-10T03,Completed Quest
157,85,2022-08-17T20,Completed Quest
64,2,2023-07-14T02,Completed Quest
165,194,2021-07-06T16,Gave Quest
28,55,2021-12-05T09,Completed Quest
208,178,2021-03-24T09,Gave Quest
52,30,2022-02-23T12,Gave Quest
128,53,2023-07-22T16,Completed Quest
82,143,2022-09-12T07,Completed Quest
202,116,2022-10-26T07,Gave Quest
103,77,2021-11-22T18,Gave Quest
179,82,2021-08-27T16,Gave Quest
100,140,2023-07-29T11,Gave Quest
136,58,2023-07-19T14,Completed Quest
211,222,2023-01-11T14,Gave Quest
28,64,2023-08-21T09,Gave Quest
184,45,2023-08-26T21,Completed Quest
179,161,2022-03-13T12,Gave Quest
192,136,2021-05-15T02,Gave Quest
21,187,2021-09-15T18,Completed Quest
111,56,2021-01-07T19,Gave Quest
159,30,2022-04-04T04,Gave Quest
65,102,2022-03-27T10,Completed Quest
123,178,2021-12-24T17,Completed Quest
121,205,2023-01-30T10,Completed Quest
123,117,2023-05-08T08,Gave Quest
11,67,2022-04-22T17,Completed Quest
121,206,2022-12-08T23,Completed Quest
168,56,2023-04-18T09,Completed Quest
9,135,2022-06-05T14,Completed Quest
68,183,2022-03-27T08,Gave Quest
81,177,2021-04-02T04,Gave Quest
93,37,2021-03-17T20,Gave Quest
2,173,2023-01-25T04,Completed Quest
151,44,2022-03-20T01,Completed Quest
42,170,2023-04-13T00,Completed Quest
211,224,2023-04-12T16,Completed Quest
72,61,2021-04-20T17,Gave Quest
44,122,2022-09-03T17,Gave Quest
11,224,2022-04-04T04,Gave Quest
50,150,2022-11-24T14,Completed Quest
100,161,2022-11-27T21,Completed Quest
82,122,2021-09-06T11,Completed Quest
116,198,2022-01-30T21,Completed Quest
151,164,2023-09-07T00,Gave Quest
48,196,2023-02-21T08,Gave Quest
199,135,2022-04-08T05,Completed Quest
121,27,2022-12-14T17,Completed Quest
123,45,2022-12-21T04,Completed Quest
209,58,2023-04-21T08,Gave Quest
209,94,2023-07-15T12,Completed Quest
34,230,2021-12-07T10,Completed Quest
34,61,2022-07-03T07,Completed Quest
170,135,2021-12-15T01,Gave Quest
169,55,2021-06-25T22,Completed Quest
36,116,2021-12-11T14,Completed Quest
30,105,2021-05-21T04,Gave Quest
147,61,2023-08-05T00,Completed Quest
118,25,2023-06-17T18,Gave Quest
108,99,2021-01-09T20,Completed Quest
62,131,2022-10-21T04,Gave Quest
26,152,2022-02-12T02,Gave Quest
169,52,2021-07-08T23,Gave Quest
211,170,2021-11-17T19,Gave Quest
100,72,2022-08-11T10,Gave Quest
88,216,2023-03-19T14,Completed Quest
156,226,2023-04-07T07,Completed Quest
85,224,2021-11-05T09,Gave Quest
63,150,2023-01-25T15,Completed Quest
82,119,2022-11-06T06,Completed Quest
2,11,2022-02-06T13,Completed Quest
61,216,2021-09-02T00,Completed Quest
21,183,2023-06-03T00,Completed Quest
136,170,2023-07-08T23,Completed Quest
72,42,2021-03-26T03,Gave Quest
165,11,2022-07-09T21,Gave Quest
14,124,2021-12-13T13,Completed Quest
214,161,2021-07-12T20,Gave Quest
183,2,2022-11-04T15,Gave Quest
165,94,2023-02-07T03,Completed Quest
68,30,2022-10-27T20,Gave Quest
104,58,2021-04-18T03,Gave Quest
194,82,2022-03-13T16,Gave Quest
118,48,2021-02-09T05,Completed Quest
186,187,2022-10-19T21,Completed Quest
13,205,2022-01-29T17,Completed Quest
144,92,2021-12-18T04,Completed Quest
55,30,2023-07-07T13,Completed Quest
24,180,2021-04-05T05,Gave Quest
76,71,2021-12-24T15,Completed Quest
194,211,2023-05-30T10,Completed Quest
165,198,2021-10-28T14,Completed Quest
154,23,2021-03-27T09,Completed Quest
24,85,2022-11-30T15,Completed Quest
17,1,2022-06-23T10,Gave Quest
36,118,2023-05-31T10,Gave Quest
209,113,2022-04-15T21,Gave Quest
21,150,2021-03-28T19,Gave Quest
24,94,2023-05-04T20,Gave Quest
127,42,2022-11-20T22,Gave Quest
93,77,2021-04-11T11,Gave Quest
21,56,2021-11-23T02,Completed Quest
111,167,2021-09-09T06,Completed Quest
174,55,2023-04-16T23,Completed Quest
2,14,2022-06-03T00,Completed Quest
52,138,2022-03-04T03,Completed Quest
195,30,2023-03-23T03,Completed Quest
214,61,2021-05-01T07,Gave Quest
159,209,2022-02-16T18,Gave Quest
55,33,2021-08-30T22,Completed Quest
97,167,2022-10-19T16,Gave Quest
179,213,2023-08-17T07,Gave Quest
68,64,2023-05-17T16,Gave Quest
26,134,2021-12-27T04,Completed Quest
5,176,2021-10-04T18,Gave Quest
179,178,2022-08-17T23,Gave Quest
28,17,2023-09-03T03,Gave Quest
30,119,2021-11-14T09,Completed Quest
39,176,2022-05-13T14,Gave Quest
186,71,2021-01-07T22,Completed Quest
121,158,2021-05-06T07,Completed Quest
94,173,2022-03-19T14,Gave Quest
91,183,2022-02-06T21,Completed Quest
171,68,2021-06-16T16,Gave Quest
50,80,2021-06-01T17,Gave Quest
194,1,2021-10-23T15,Gave Quest
172,82,2021-09-11T20,Gave Quest
8,176,2022-02-16T18,Completed Quest
19,206,2023-04-27T02,Gave Quest
189,211,2022-03-29T16,Completed Quest
111,111,2022-10-24T08,Gave Quest
65,52,2021-01-10T22,Completed Quest
156,25,2021-11-17T19,Completed Quest
76,135,2021-02-27T22,Completed Quest
189,4,2021-07-13T18,Gave Quest
82,68,2022-03-01T23,Gave Quest
91,23,2023-01-13T00,Completed Quest
30,206,2021-03-30T04,Completed Quest
30,55,2022-09-13T10,Completed Quest
81,191,2021-11-30T06,Completed Quest
97,134,2022-10-08T21,Completed Quest
65,62,2022-09-08T16,Completed Quest
71,135,2021-02-12T02,Gave Quest
165,168,2021-12-10T22,Completed Quest
198,131,2021-11-12T18,Gave Quest
58,89,2022-01-03T15,Gave Quest
44,23,2023-08-20T01,Gave Quest
104,128,2022-12-05T05,Completed Quest
11,141,2022-03-03T09,Gave Quest
181,42,2023-09-01T10,Gave Quest
211,183,2021-10-02T02,Completed Quest
198,164,2023-09-13T07,Completed Quest
194,14,2022-04-21T02,Gave Quest
189,55,2023-06-17T22,Gave Quest
209,213,2021-01-16T20,Gave Quest
57,99,2021-06-23T13,Gave Quest
189,140,2022-10-02T01,Gave Quest
31,71,2023-04-10T18,Completed Quest
26,219,2023-01-19T06,Gave Quest
26,58,2023-01-17T21,Gave Quest
159,194,2023-01-28T14,Completed Quest
154,226,2022-10-05T05,Gave Quest
68,62,2022-07-25T15,Gave Quest
144,227,2021-06-04T08,Completed Quest
108,152,2021-09-24T14,Completed Quest
43,170,2023-06-27T03,Gave Quest
13,17,2021-03-01T19,Completed Quest
136,102,2023-04-18T06,Gave Quest
150,173,2022-05-18T06,Completed Quest
194,196,2021-07-11T06,Completed Quest
71,144,2021-01-21T13,Completed Quest
116,209,2022-11-11T17,Gave Quest
118,42,2022-02-12T05,Gave Quest
61,112,2023-06-08T02,Gave Quest
85,85,2022-12-27T00,Completed Quest
39,144,2023-06-18T11,Gave Quest
147,187,2021-07-29T17,Gave Quest
130,230,2022-09-13T03,Completed Quest
150,207,2022-09-24T17,Completed Quest
114,136,2023-05-08T10,Completed Quest
118,187,2023-02-24T07,Completed Quest
170,132,2022-02-25T01,Gave Quest
123,203,2023-06-15T03,Gave Quest
139,187,2021-02-18T22,Completed Quest
184,187,2022-02-06T01,Completed Quest
65,158,2023-02-06T05,Completed Quest
13,116,2021-09-24T20,Gave Quest
121,186,2022-10-28T16,Completed Quest
81,176,2023-02-10T12,Completed Quest
151,64,2023-08-06T21,Completed Quest
43,4,2023-06-19T07,Gave Quest
171,14,2022-08-14T20,Gave Quest
176,30,2021-06-28T13,Gave Quest
128,89,2022-02-19T21,Gave Quest
14,131,2022-09-20T08,Gave Quest
14,128,2022-09-27T21,Gave Quest
36,176,2022-05-08T09,Completed Quest
34,147,2022-06-07T19,Gave Quest
82,194,2023-05-15T02,Gave Quest
156,161,2023-05-16T22,Completed Quest
130,27,2023-03-20T10,Completed Quest
47,177,2022-07-24T13,Completed Quest
155,44,2022-07-15T06,Gave Quest
139,167,2021-10-06T17,Gave Quest
181,10,2022-02-08T17,Gave Quest
5,94,2022-10-10T08,Gave Quest
127,20,2022-05-06T10,Gave Quest
156,209,2021-01-03T18,Completed Quest
128,111,2022-06-30T15,Completed Quest
93,122,2021-10-13T11,Gave Quest
208,136,2021-05-06T09,Gave Quest
176,128,2022-09-07T09,Gave Quest
169,203,2022-04-23T17,Gave Quest
93,97,2023-04-08T15,Completed Quest
14,27,2022-11-10T02,Completed Quest
128,2,2022-05-31T14,Completed Quest
179,213,2021-08-10T13,Completed Quest
176,219,2021-10-27T11,Completed Quest
68,131,2022-02-09T10,Completed Quest
176,4,2022-11-28T15,Gave Quest
199,119,2021-08-06T22,Gave Quest
100,4,2022-04-21T03,Completed Quest
97,117,2023-09-07T07,Gave Quest
68,216,2022-03-10T17,Completed Quest
150,164,2021-03-29T08,Gave Quest
93,61,2021-04-21T21,Completed Quest
130,177,2022-10-21T12,Gave Quest
44,60,2021-11-28T20,Gave Quest
130,190,2021-01-20T23,Gave Quest
199,190,2021-06-02T18,Completed Quest
118,155,2022-05-16T06,Completed Quest
43,145,2023-04-06T18,Completed Quest
127,108,2022-07-20T17,Gave Quest
176,58,2021-05-19T12,Gave Quest
159,198,2021-02-12T19,Completed Quest
93,124,2021-02-26T07,Gave Quest
133,116,2022-05-12T14,Completed Quest
192,97,2021-10-03T23,Completed Quest
155,152,2022-09-03T17,Gave Quest
158,180,2022-10-26T07,Completed Quest
93,80,2021-03-21T19,Gave Quest
159,14,2023-05-22T10,Completed Quest
23,207,2023-01-15T12,Gave Quest
159,97,2021-11-14T15,Gave Quest
105,131,2022-04-17T21,Gave Quest
157,133,2023-01-09T16,Gave Quest
73,108,2022-11-07T23,Completed Quest
154,2,2021-04-04T05,Gave Quest
176,88,2023-03-31T07,Gave Quest
114,27,2023-02-13T06,Gave Quest
114,67,2023-04-11T04,Completed Quest
94,42,2021-06-22T14,Gave Quest
68,102,2021-11-11T20,Completed Quest
171,92,2023-01-07T18,Gave Quest
2,67,2021-05-18T20,Completed Quest
179,203,2021-06-07T04,Completed Quest
159,111,2023-04-30T19,Completed Quest
67,219,2023-07-11T13,Completed Quest
13,219,2023-03-04T07,Gave Quest
183,176,2023-05-17T08,Gave Quest
151,62,2023-07-30T13,Gave Quest
171,124,2023-05-04T18,Gave Quest
55,14,2021-11-03T17,Gave Quest
128,141,2022-05-15T15,Gave Quest
65,178,2021-08-11T23,Completed Quest
103,30,2022-09-26T12,Completed Quest
108,67,2021-09-15T03,Gave Quest
19,112,2023-05-21T10,Completed Quest
211,52,2022-10-01T20,Gave Quest
93,128,2023-06-08T04,Completed Quest
114,77,2023-05-11T13,Completed Quest
8,226,2022-05-01T23,Completed Quest
44,80,2021-02-05T14,Completed Quest
42,155,2021-07-09T17,Completed Quest
91,52,2021-02-16T16,Completed Quest
71,201,2023-02-13T05,Gave Quest
43,144,2022-02-06T22,Completed Quest
214,183,2022-01-31T22,Completed Quest
192,61,2021-11-18T02,Gave Quest
136,216,2021-05-08T00,Gave Quest
151,30,2021-01-08T14,Completed Quest
85,7,2021-08-11T03,Completed Quest
171,141,2023-06-14T15,Gave Quest
17,64,2021-10-11T19,Completed Quest
205,35,2021-08-27T00,Gave Quest
170,94,2021-10-26T05,Completed Quest
205,219,2021-03-09T12,Gave Quest
172,196,2023-02-12T23,Completed Quest
71,82,2021-01-04T13,Completed Quest
142,71,2021-02-01T02,Gave Quest
57,178,2021-03-22T20,Gave Quest
144,122,2023-01-15T08,Completed Quest
103,183,2022-09-14T04,Completed Quest
205,56,2021-10-07T18,Completed Quest
14,206,2022-11-07T12,Gave Quest
118,230,2023-04-30T10,Completed Quest
211,62,2022-04-12T18,Gave Quest
103,206,2023-03-27T10,Completed Quest
127,105,2023-07-08T10,Gave Quest
165,94,2021-02-20T12,Gave Quest
118,14,2022-03-26T18,Completed Quest
88,136,2021-06-04T05,Gave Quest
68,50,2021-12-22T23,Completed Quest
157,117,2022-07-24T21,Gave Quest
128,30,2021-10-31T18,Gave Quest
97,209,2022-04-10T00,Gave Quest
159,213,2021-09-17T17,Gave Quest
202,117,2021-09-18T09,Gave Quest
208,170,2021-10-12T20,Gave Quest
211,56,2023-08-30T00,Gave Quest
172,164,2023-06-11T09,Completed Quest
8,77,2022-07-13T11,Gave Quest
104,164,2022-02-17T21,Completed Quest
76,55,2021-01-06T11,Gave Quest
58,92,2023-04-01T01,Gave Quest
155,48,2021-12-02T19,Completed Quest
104,196,2022-08-30T03,Completed Quest
116,82,2021-12-10T05,Gave Quest
151,119,2023-08-15T12,Completed Quest
93,124,2023-05-29T04,Gave Quest
170,17,2022-05-17T01,Completed Quest
130,11,2021-01-29T04,Gave Quest
103,168,2021-03-26T06,Gave Quest
159,201,2022-09-20T00,Gave Quest
2,140,2021-10-25T21,Completed Quest
181,68,2023-06-12T04,Completed Quest
209,226,2022-10-03T00,Gave Quest
30,48,2022-09-10T11,Completed Quest
171,135,2022-06-20T20,Gave Quest
85,201,2021-06-24T16,Completed Quest
100,14,2022-09-03T05,Completed Quest
209,45,2022-04-02T04,Completed Quest
128,180,2021-02-15T10,Completed Quest
156,216,2021-04-26T19,Completed Quest
169,141,2023-02-12T11,Completed Quest
93,194,2021-01-12T00,Gave Quest
174,23,2021-11-04T22,Completed Quest
171,158,2021-04-17T21,Completed Quest
170,74,2021-05-21T19,Completed Quest
142,10,2021-03-13T05,Gave Quest
79,203,2023-01-10T01,Gave Quest
147,155,2021-05-29T06,Gave Quest
172,52,2023-02-14T15,Completed Quest
32,108,2022-10-08T18,Completed Quest
151,141,2021-01-15T12,Gave Quest
14,108,2022-03-02T11,Gave Quest
31,124,2023-04-25T22,Gave Quest
48,167,2022-09-05T09,Gave Quest
24,11,2022-05-01T12,Gave Quest
47,94,2022-09-04T19,Completed Quest
205,97,2022-11-15T18,Gave Quest
48,4,2023-04-05T16,Completed Quest
48,198,2023-03-01T17,Completed Quest
8,211,2021-05-04T20,Gave Quest
104,25,2022-11-19T12,Gave Quest
127,27,2022-05-26T22,Completed Quest
168,140,2022-02-22T21,Completed Quest
159,219,2021-07-21T11,Gave Quest
133,64,2022-01-03T07,Gave Quest
184,170,2022-08-06T01,Completed Quest
57,68,2022-10-15T13,Completed Quest
144,52,2023-08-11T00,Gave Quest
97,62,2022-08-24T14,Gave Quest
125,48,2021-12-09T17,Completed Quest
136,116,2022-07-21T00,Completed Quest
14,30,2023-04-14T19,Gave Quest
189,89,2023-04-07T23,Gave Quest
14,80,2021-04-22T15,Completed Quest
36,167,2021-05-18T23,Completed Quest
94,25,2023-06-27T01,Completed Quest
205,7,2023-03-22T04,Gave Quest
214,209,2021-06-08T13,Completed Quest
159,7,2023-05-01T05,Gave Quest
34,222,2022-01-17T16,Completed Quest
198,150,2023-04-30T06,Completed Quest
13,190,2023-06-01T05,Gave Quest
81,143,2022-04-11T11,Completed Quest
168,226,2022-03-18T14,Completed Quest
76,177,2021-01-19T08,Completed Quest
130,74,2022-10-29T14,Gave Quest
73,30,2021-10-27T13,Completed Quest
136,196,2023-04-30T21,Gave Quest
47,37,2022-06-09T21,Gave Quest
82,191,2023-05-02T06,Gave Quest
28,88,2022-11-19T22,Completed Quest
151,201,2021-10-26T19,Completed Quest
139,196,2023-05-13T15,Gave Quest
156,112,2022-02-10T23,Completed Quest
23,88,2023-05-27T14,Completed Quest
81,48,2022-01-30T15,Gave Quest
26,92,2023-06-03T08,Gave Quest
8,164,2021-07-16T11,Completed Quest
205,116,2023-05-25T06,Gave Quest
179,152,2023-04-23T18,Completed Quest
36,56,2023-07-17T22,Gave Quest
50,40,2022-07-25T17,Gave Quest
19,213,2021-09-23T23,Completed Quest
72,111,2023-09-05T20,Completed Quest
82,77,2021-02-06T10,Gave Quest
53,178,2021-07-24T12,Gave Quest
117,187,2023-08-12T10,Completed Quest
100,77,2021-01-12T13,Gave Quest
88,170,2021-08-07T00,Completed Quest
158,14,2021-02-05T08,Completed Quest
9,58,2021-12-27T02,Completed Quest
170,35,2021-12-26T22,Completed Quest
88,158,2021-11-09T17,Completed Quest
94,183,2023-02-13T22,Completed Quest
14,25,2023-06-17T18,Completed Quest
17,82,2021-03-05T21,Gave Quest
53,60,2021-01-17T11,Completed Quest
48,187,2021-08-30T17,Completed Quest
121,116,2021-03-27T05,Gave Quest
67,183,2021-04-14T08,Completed Quest
133,25,2022-06-20T07,Gave Quest
199,161,2021-08-16T08,Gave Quest
35,23,2022-04-07T19,Gave Quest
11,66,2021-09-11T13,Completed Quest
17,50,2023-08-04T18,Completed Quest
52,60,2021-01-10T14,Gave Quest
12,109,2023-06-17T10,Gave Quest
71,127,2021-02-24T19,Gave Quest
91,35,2022-11-29T13,Gave Quest
45,106,2022-11-05T19,Completed Quest
55,37,2021-04-24T03,Gave Quest
98,87,2021-06-26T15,Gave Quest
71,215,2021-04-30T14,Gave Quest
66,250,2021-10-14T21,Gave Quest
96,53,2022-12-07T07,Gave Quest
50,125,2023-01-06T16,Completed Quest
78,252,2022-06-12T13,Completed Quest
5,136,2023-03-06T16,Gave Quest
26,114,2021-08-23T04,Gave Quest
96,142,2023-06-21T17,Completed Quest
42,158,2023-07-06T04,Gave Quest
42,181,2022-08-29T19,Completed Quest
2,139,2021-04-29T11,Completed Quest
98,237,2022-11-21T02,Gave Quest
12,249,2022-04-02T22,Gave Quest
111,122,2022-07-16T19,Completed Quest
88,79,2021-04-15T04,Completed Quest
36,79,2022-05-05T10,Gave Quest
103,237,2022-09-26T05,Gave Quest
33,47,2022-02-25T10,Completed Quest
59,53,2023-07-13T23,Completed Quest
63,167,2021-07-08T11,Completed Quest
111,48,2022-09-29T03,Gave Quest
105,231,2023-09-03T09,Gave Quest
52,164,2021-09-24T19,Gave Quest
35,130,2022-08-02T08,Gave Quest
12,105,2022-03-24T03,Completed Quest
68,173,2021-10-28T08,Gave Quest
80,114,2021-02-14T12,Completed Quest
80,11,2023-06-15T04,Completed Quest
111,109,2023-03-14T21,Gave Quest
91,35,2022-05-20T22,Gave Quest
17,89,2022-10-04T13,Completed Quest
2,199,2023-03-24T07,Gave Quest
20,114,2023-01-25T20,Completed Quest
14,22,2022-12-22T11,Completed Quest
108,83,2021-12-22T23,Gave Quest
108,199,2021-11-13T20,Completed Quest
