character_id,npc_id,timestamp,value
192,97,2022-06-13T01,Talked
158,27,2022-03-17T17,Ignored
28,36,2021-10-01T17,Sold To
66,106,2022-01-27T04,Bought From
101,8,2023-08-08T06,Ignored
138,72,2021-02-09T13,Bought From
49,98,2022-08-27T12,Talked
155,12,2023-07-21T22,Sold To
58,24,2021-11-15T03,Sold To
138,48,2022-10-26T17,Talked
65,84,2022-04-27T03,Bought From
8,16,2021-09-01T04,Talked
121,79,2022-04-05T19,Ignored
81,21,2023-08-19T18,Talked
36,39,2022-06-29T23,Bought From
157,98,2021-12-18T11,Bought From
140,30,2022-09-20T04,Sold To
102,30,2022-01-04T04,Ignored
79,49,2023-04-05T06,Ignored
29,24,2022-02-04T09,Bought From
27,106,2022-10-06T15,Bought From
184,88,2022-02-07T11,Talked
101,60,2023-04-21T05,Fought
132,42,2023-05-05T11,Ignored
184,8,2021-05-20T04,Talked
15,120,2021-05-04T06,Sold To
157,40,2023-03-02T02,Bought From
21,61,2023-08-28T16,Fought
119,24,2021-08-24T13,Ignored
163,15,2021-08-21T08,Sold To
15,102,2021-03-25T00,Bought From
52,97,2021-10-09T00,Talked
140,14,2022-07-17T02,Talked
192,2,2021-09-11T06,Fought
56,53,2021-10-26T17,Fought
92,48,2023-07-17T02,Sold To
69,114,2023-07-17T16,Sold To
144,87,2022-01-05T05,Talked
85,111,2021-05-09T22,Sold To
121,6,2023-03-04T16,Fought
21,125,2022-05-29T01,Fought
27,4,2021-04-17T19,Sold To
126,125,2022-07-10T08,Bought From
33,81,2023-05-22T05,Bought From
15,67,2023-01-11T09,Talked
36,59,2021-12-10T21,Talked
30,21,2021-05-29T14,Fought
60,67,2023-05-15T04,Sold To
8,84,2021-09-01T20,Fought
11,12,2022-06-18T11,Sold To
195,128,2021-02-07T18,Ignored
21,8,2021-03-28T18,Sold To
184,33,2023-04-10T18,Sold To
201,118,2023-05-19T08,Talked
71,24,2021-05-11T17,Talked
65,88,2021-09-20T19,Bought From
23,120,2021-02-02T23,Sold To
158,128,2022-08-05T02,Fought
71,51,2021-03-30T10,Sold To
198,97,2022-11-16T14,Bought From
107,83,2023-09-08T06,Sold To
169,7,2023-07-20T17,Bought From
36,76,2023-02-10T16,Sold To
138,6,2023-01-12T15,Fought
105,111,2021-02-21T09,Ignored
69,122,2021-04-18T17,Talked
85,94,2022-01-22T09,Fought
153,14,2021-08-07T04,Talked
115,79,2022-02-24T04,Bought From
118,84,2023-03-09T06,Talked
64,39,2022-02-03T17,Talked
21,48,2022-01-04T20,Bought From
61,115,2023-05-03T04,Ignored
84,15,2021-06-01T10,Talked
118,43,2021-11-15T17,Fought
192,54,2022-04-15T22,Ignored
37,103,2021-02-24T03,Ignored
85,24,2022-08-06T01,Bought From
58,52,2021-10-06T19,Sold To
189,93,2023-03-02T19,Bought From
43,128,2023-01-03T15,Sold To
50,81,2022-07-24T07,Sold To
132,76,2023-06-24T01,Fought
150,103,2021-06-12T11,Fought
127,72,2022-12-10T16,Ignored
52,36,2022-09-26T01,Ignored
198,61,2021-02-01T20,Sold To
204,43,2021-09-08T05,Sold To
37,27,2022-03-24T13,Ignored
11,60,2021-12-04T23,Talked
49,24,2022-03-31T07,Talked
44,27,2021-05-29T01,Talked
21,98,2023-01-18T10,Fought
204,110,2023-09-14T10,Ignored
127,40,2021-10-15T00,Sold To
138,88,2022-11-04T00,Talked
130,61,2021-06-27T14,Ignored
135,73,2023-08-07T08,Fought
73,7,2022-12-10T19,Talked
170,40,2021-06-28T16,Talked
142,36,2021-02-16T18,Bought From
150,39,2023-05-17T14,Bought From
66,115,2022-08-23T06,Sold To
66,43,2021-02-23T23,Sold To
119,43,2023-07-13T04,Fought
23,88,2021-10-05T17,Ignored
78,98,2022-07-08T15,Talked
52,124,2021-11-01T06,Ignored
138,53,2021-06-11T19,Sold To
155,114,2021-05-12T01,Talked
25,60,2023-05-01T10,Bought From
57,2,2022-08-23T17,Talked
192,14,2021-09-27T12,Sold To
1,87,2021-03-26T23,Ignored
147,110,2021-09-18T06,Sold To
77,17,2021-02-24T17,Talked
44,43,2023-01-05T19,Sold To
1,111,2022-12-29T04,Bought From
112,61,2022-03-30T18,Bought From
124,115,2021-11-21T15,Sold To
155,108,2021-08-11T15,Bought From
4,42,2021-08-26T22,Ignored
201,33,2022-12-23T03,Ignored
126,124,2023-09-03T23,Fought
159,30,2023-04-29T22,Ignored
57,14,2021-06-05T07,Bought From
182,111,2022-02-23T09,Sold To
126,2,2021-01-19T09,Bought From
191,115,2023-07-17T10,Ignored
29,108,2022-12-24T17,Ignored
178,115,2021-11-29T09,Ignored
163,39,2022-07-06T21,Fought
15,122,2022-11-23T19,Bought From
162,57,2022-04-29T12,Ignored
121,39,2022-12-20T17,Sold To
18,38,2021-09-02T13,Talked
112,122,2021-12-22T23,Bought From
66,93,2022-01-27T14,Bought From
60,4,2021-08-24T18,Fought
124,118,2022-12-04T15,Sold To
173,81,2022-05-29T12,Ignored
189,83,2023-04-08T22,Sold To
175,48,2021-10-14T02,Ignored
46,62,2021-04-10T17,Ignored
23,15,2022-09-05T09,Talked
195,76,2021-10-19T00,Fought
81,57,2021-11-28T09,Talked
101,57,2022-01-06T23,Fought
132,64,2023-01-29T19,Bought From
112,33,2022-11-21T23,Ignored
40,45,2023-09-01T20,Sold To
69,103,2022-07-19T07,Talked
124,33,2021-03-09T02,Bought From
110,12,2023-04-05T21,Ignored
173,16,2023-01-11T22,Bought From
61,43,2021-02-25T15,Fought
1,49,2022-01-18T20,Fought
44,16,2021-09-27T10,Sold To
155,15,2021-03-09T17,Fought
21,98,2022-12-21T06,Bought From
27,62,2022-08-19T03,Talked
135,122,2023-05-04T10,Sold To
186,39,2022-05-11T13,Talked
81,42,2021-01-06T16,Ignored
25,131,2022-06-25T00,Bought From
68,93,2023-05-21T00,Sold To
153,24,2022-05-01T07,Sold To
12,101,2021-11-04T03,Talked
155,6,2022-12-03T17,Bought From
184,60,2021-05-02T07,Bought From
61,14,2021-11-29T18,Ignored
77,2,2023-02-21T22,Talked
92,38,2022-08-12T02,Bought From
44,19,2022-01-13T12,Ignored
159,33,2022-02-10T13,Talked
306,377,2023-04-11T13,Sold To
91,42,2022-02-05T10,Ignored
80,351,2021-03-23T09,Talked
105,165,2021-04-17T16,Fought
260,270,2021-08-28T07,Sold To
278,259,2021-09-18T13,Fought
187,31,2022-03-20T06,Talked
52,17,2022-06-09T08,Sold To
45,344,2022-11-07T05,Fought
117,284,2023-07-08T20,Talked
68,42,2023-08-20T22,Fought
344,150,2023-08-08T11,Ignored
190,51,2023-06-19T19,Bought From
117,347,2023-03-04T03,Sold To
173,139,2021-07-29T19,Talked
143,135,2022-03-20T14,Sold To
158,339,2022-06-25T13,Talked
332,198,2023-07-11T22,Bought From
278,165,2021-03-30T14,Fought
32,155,2022-05-28T14,Fought
265,311,2023-05-19T20,Ignored
111,384,2021-01-09T19,Bought From
97,24,2021-07-08T23,Ignored
209,337,2022-03-06T15,Fought
177,115,2022-03-09T07,Sold To
117,323,2021-01-27T09,Sold To
180,19,2021-06-11T04,Sold To
134,183,2022-08-07T12,Ignored
66,39,2021-09-22T15,Ignored
21,249,2021-11-12T05,Bought From
125,217,2022-06-24T01,Fought
105,46,2022-01-22T19,Talked
73,271,2021-05-03T01,Talked
181,8,2021-02-03T20,Ignored
78,158,2022-08-13T07,Sold To
337,351,2021-05-02T11,Fought
26,120,2021-09-19T12,Sold To
156,336,2022-05-10T08,Fought
167,166,2023-08-17T09,Ignored
9,34,2023-01-02T14,Talked
91,103,2023-01-18T00,Ignored
198,262,2022-04-09T03,Sold To
28,108,2023-06-23T23,Bought From
198,48,2021-07-27T05,Bought From
237,98,2023-03-12T01,Fought
231,301,2022-01-05T15,Bought From
110,60,2023-08-20T20,Talked
369,62,2021-08-06T04,Fought
196,24,2022-10-23T09,Ignored
124,215,2021-03-25T10,Talked
112,89,2022-07-24T03,Bought From
159,63,2021-02-20T14,Fought
334,100,2022-08-10T14,Talked
28,1,2022-07-17T17,Bought From
360,70,2021-03-16T22,Ignored
130,73,2021-08-15T02,Talked
304,61,2021-06-20T20,Fought
29,190,2022-11-29T22,Ignored
358,183,2021-11-24T07,Bought From
179,297,2021-08-15T05,Sold To
198,296,2021-11-13T11,Sold To
228,344,2022-07-07T18,Bought From
166,323,2022-06-10T03,Fought
225,89,2021-06-28T13,Fought
186,277,2022-08-05T23,Talked
262,11,2021-01-15T20,Fought
270,41,2021-04-22T15,Sold To
322,248,2021-12-08T12,Bought From
252,298,2022-04-26T03,Bought From
228,204,2022-04-02T01,Fought
172,323,2021-05-28T07,Bought From
204,125,2023-03-28T09,Ignored
206,165,2021-04-25T06,Ignored
89,236,2021-01-07T06,Fought
225,81,2022-10-18T00,Talked
364,186,2021-09-28T00,Fought
296,239,2021-10-01T19,Fought
128,260,2023-06-01T14,Talked
247,386,2022-05-20T18,Talked
158,239,2023-03-28T14,Sold To
228,64,2023-08-25T12,Talked
110,328,2022-08-30T12,Ignored
318,204,2022-04-23T08,Bought From
30,64,2021-03-15T00,Fought
216,370,2023-03-20T16,Bought From
49,187,2021-02-19T21,Talked
226,115,2021-04-23T19,Ignored
249,29,2022-07-24T23,Fought
29,70,2023-09-02T07,Ignored
94,154,2021-11-26T16,Ignored
302,176,2022-05-13T21,Ignored
89,1,2021-10-03T12,Talked
143,172,2022-11-10T12,Sold To
226,221,2022-08-31T01,Ignored
141,347,2022-01-01T18,Talked
327,196,2021-03-07T04,Talked
216,72,2022-05-17T07,Ignored
91,89,2021-09-28T15,Fought
198,215,2021-10-11T04,Bought From
355,22,2023-08-10T22,Sold To
345,320,2021-08-15T04,Ignored
121,165,2022-03-12T01,Bought From
34,175,2022-02-10T18,Sold To
193,136,2021-01-14T23,Talked
16,34,2023-02-13T05,Sold To
128,169,2022-03-27T22,Fought
272,340,2021-03-02T23,Sold To
94,313,2021-09-11T11,Bought From
73,348,2022-08-02T09,Sold To
262,308,2022-10-04T07,Talked
329,91,2021-10-19T06,Bought From
196,254,2021-03-04T04,Bought From
117,180,2023-08-19T11,Talked
299,340,2023-07-03T12,Sold To
274,212,2022-08-13T23,Talked
164,386,2022-06-30T05,Sold To
352,158,2022-02-04T21,Sold To
318,200,2021-06-11T11,Ignored
206,203,2021-03-14T01,Talked
329,265,2021-02-08T21,Talked
117,261,2023-02-15T09,Bought From
140,365,2023-03-10T07,Bought From
130,112,2021-03-31T15,Ignored
274,61,2022-01-08T05,Sold To
141,22,2022-09-10T08,Fought
340,380,2021-12-24T19,Fought
293,274,2022-10-08T17,Talked
318,165,2023-01-06T21,Sold To
105,12,2023-03-24T03,Talked
34,206,2021-02-09T06,Talked
80,271,2023-01-28T17,Fought
28,35,2023-07-25T14,Fought
117,359,2023-02-23T08,Bought From
367,362,2022-04-08T21,Bought From
120,323,2021-11-10T03,Talked
179,245,2023-07-11T12,Bought From
306,205,2023-01-24T05,Sold To
329,158,2021-06-05T10,Bought From
9,205,2022-06-16T09,Fought
333,277,2023-04-03T06,Bought From
332,203,2021-01-31T19,Talked
358,58,2023-03-28T16,Talked
134,274,2022-12-02T03,Ignored
30,117,2022-05-29T15,Talked
47,217,2022-01-20T00,Fought
26,123,2021-07-03T04,Fought
124,344,2021-12-15T09,Fought
73,154,2021-03-28T09,Sold To
375,277,2021-04-15T18,Bought From
9,1,2022-06-29T15,Talked
167,123,2023-09-12T00,Sold To
219,165,2022-11-16T20,Ignored
306,172,2022-03-04T00,Sold To
345,373,2021-10-14T21,Ignored
162,43,2021-09-22T20,Bought From
37,320,2023-04-20T17,Ignored
237,198,2021-07-12T03,Fought
5,103,2021-04-29T03,Ignored
244,338,2021-02-23T06,Bought From
181,16,2021-09-29T03,Ignored
257,123,2023-01-17T03,Ignored
317,281,2022-02-25T22,Sold To
29,17,2022-09-08T13,Bought From
247,342,2023-02-13T05,Sold To
120,248,2023-06-12T09,Talked
209,333,2023-05-02T01,Talked
96,273,2023-07-22T08,Ignored
107,208,2023-09-04T05,Fought
310,359,2022-01-07T19,Bought From
63,208,2021-08-19T23,Talked
377,53,2021-12-13T01,Ignored
280,165,2022-07-14T07,Ignored
183,154,2021-10-12T02,Fought
53,125,2023-06-15T07,Fought
146,3,2021-06-06T20,Ignored
285,3,2022-10-18T09,Bought From
26,231,2021-05-20T09,Sold To
181,125,2021-08-10T09,Bought From
326,42,2022-10-10T19,Bought From
278,320,2022-09-22T10,Sold To
177,208,2023-06-22T01,Sold To
262,224,2023-06-15T00,Ignored
28,48,2022-10-04T17,Talked
121,220,2022-10-13T22,Ignored
322,81,2022-12-15T12,Sold To
277,367,2022-09-20T13,Talked
21,271,2021-02-07T11,Bought From
90,63,2021-04-24T16,Ignored
263,70,2021-11-16T12,Ignored
183,193,2022-03-04T20,Bought From
369,98,2021-12-15T01,Ignored
80,61,2022-12-10T08,Bought From
371,143,2021-09-12T15,Talked
149,132,2022-08-05T18,Talked
49,265,2021-11-07T02,Ignored
302,217,2023-07-24T04,Ignored
302,365,2021-10-24T05,Ignored
128,109,2023-08-02T23,Talked
58,351,2023-06-04T14,Ignored
45,143,2022-09-22T00,Ignored
345,270,2021-10-09T22,Sold To
133,135,2021-10-08T04,Sold To
32,19,2022-09-29T22,Talked
172,151,2022-02-15T05,Sold To
234,160,2023-06-29T18,Bought From
304,182,2022-01-25T23,Talked
66,6,2023-06-07T02,Bought From
167,365,2022-05-10T13,Talked
346,271,2021-10-31T19,Ignored
183,224,2023-09-11T00,Bought From
110,355,2023-06-17T15,Fought
167,347,2023-05-04T05,Sold To
140,158,2021-11-27T18,Fought
352,72,2022-01-18T14,Sold To
41,367,2021-05-18T07,Ignored
204,293,2022-08-08T12,Fought
283,215,2021-03-23T12,Fought
310,46,2021-11-08T15,Sold To
183,305,2021-02-07T03,Ignored
319,49,2021-05-04T12,Fought
186,124,2022-04-21T10,Talked
337,205,2022-12-12T14,Talked
109,135,2021-01-10T10,Fought
91,231,2023-03-26T18,Fought
272,280,2023-07-21T23,Bought From
259,206,2023-04-13T15,Ignored
102,306,2021-01-30T17,Ignored
24,204,2022-02-24T15,Fought
257,326,2023-04-28T07,Talked
180,63,2022-03-02T05,Sold To
76,24,2023-06-30T10,Ignored
272,135,2023-02-24T00,Talked
5,280,2021-09-26T23,Ignored
170,31,2021-04-02T10,Sold To
128,78,2022-09-07T16,Bought From
6,51,2022-03-22T08,Fought
216,317,2023-07-30T05,Fought
34,173,2022-09-17T10,Bought From
212,259,2023-04-23T05,Talked
362,61,2021-03-05T09,Talked
373,193,2022-06-08T12,Ignored
371,208,2022-03-14T13,Fought
163,245,2022-09-03T03,Fought
109,55,2021-09-28T21,Fought
212,296,2022-09-03T18,Fought
181,182,2022-11-13T04,Fought
319,58,2021-04-24T01,Sold To
37,386,2023-07-23T22,Fought
27,212,2023-05-19T15,Bought From
5,277,2023-06-30T01,Sold To
288,249,2021-02-07T04,Fought
56,326,2022-02-06T00,Bought From
356,326,2021-08-13T18,Bought From
47,323,2022-12-18T14,Talked
26,221,2021-07-05T02,Ignored
357,124,2023-09-12T15,Bought From
59,15,2023-02-11T06,Ignored
369,326,2022-07-21T16,Bought From
170,226,2021-10-24T06,Sold To
19,43,2022-06-01T10,Sold To
70,19,2022-03-13T11,Bought From
39,281,2023-01-22T19,Talked
30,384,2021-06-30T12,Ignored
346,142,2023-01-05T14,Ignored
371,154,2023-06-29T12,Ignored
196,262,2023-06-07T01,Sold To
15,135,2023-04-08T18,Talked
66,212,2021-08-01T21,Bought From
24,95,2023-01-22T13,Fought
358,208,2021-09-01T18,Talked
244,53,2021-12-05T16,Ignored
130,143,2021-02-10T18,Talked
60,234,2021-10-13T22,Talked
379,337,2022-08-30T08,Ignored
105,313,2022-05-06T09,Sold To
360,67,2022-01-31T08,Sold To
283,239,2021-08-16T04,Fought
234,172,2022-10-20T10,Bought From
45,148,2021-09-02T17,Bought From
349,200,2022-11-24T11,Sold To
63,186,2022-07-07T19,Sold To
209,212,2021-08-07T16,Ignored
196,155,2021-06-12T16,Bought From
49,14,2022-11-12T21,Bought From
337,335,2022-11-21T07,Sold To
326,252,2022-10-15T14,Talked
167,330,2021-02-26T15,Sold To
52,271,2022-04-20T00,Talked
252,150,2022-06-22T23,Talked
139,301,2022-11-05T01,Bought From
315,55,2022-04-18T23,Talked
172,193,2022-03-05T21,Fought
53,342,2023-06-27T08,Talked
291,180,2021-11-16T03,Talked
352,49,2023-04-04T19,Talked
213,252,2023-05-02T10,Ignored
155,31,2021-11-07T05,Bought From
80,302,2021-11-22T11,Sold To
231,326,2023-02-17T17,Talked
228,224,2021-11-18T02,Bought From
332,280,2021-05-11T22,Ignored
30,183,2022-07-24T10,Bought From
362,281,2023-06-22T03,Fought
139,182,2021-11-23T02,Bought From
377,281,2023-05-09T22,Talked
117,63,2021-10-09T11,Talked
121,337,2022-06-16T01,Ignored
213,143,2021-05-13T23,Sold To
19,43,2021-02-09T12,Ignored
371,377,2022-06-25T09,Sold To
310,35,2021-07-06T01,Bought From
352,248,2021-05-10T07,Fought
285,283,2022-07-24T17,Bought From
285,235,2022-03-24T11,Sold To
84,142,2021-01-12T12,Fought
45,151,2021-08-05T21,Fought
291,178,2021-09-21T01,Fought
326,63,2021-11-22T09,Bought From
306,305,2022-06-27T16,Ignored
49,46,2021-05-16T12,Sold To
326,289,2023-04-23T10,Talked
213,43,2022-05-19T20,Ignored
349,162,2021-11-21T15,Talked
181,70,2021-12-23T11,Fought
111,317,2023-08-14T11,Sold To
19,220,2022-12-21T09,Fought
272,262,2022-09-21T20,Fought
58,109,2023-08-30T14,Talked
247,186,2023-07-21T13,Sold To
9,58,2023-08-15T07,Sold To
66,127,2023-06-25T21,Ignored
334,317,2022-09-15T23,Bought From
255,19,2022-05-17T10,Sold To
327,58,2021-01-09T14,Fought
84,115,2023-04-12T22,Fought
94,365,2023-06-24T01,Ignored
256,169,2023-03-25T20,Talked
133,256,2021-09-30T04,Ignored
15,380,2021-08-15T17,Talked
117,22,2022-09-29T15,Bought From
379,355,2021-09-25T04,Sold To
381,386,2023-06-15T04,Talked
117,302,2021-11-24T11,Fought
306,89,2023-08-05T13,Ignored
379,19,2022-11-22T05,Talked
109,302,2022-07-25T05,Fought
377,320,2021-06-26T00,Talked
274,35,2022-12-27T21,Talked
326,301,2023-08-23T16,Bought From
196,173,2021-06-17T22,Fought
326,297,2021-09-29T05,Sold To
196,239,2022-03-17T07,Talked
272,236,2023-04-27T17,Sold To
371,246,2022-03-23T23,Sold To
356,30,2023-05-02T16,Fought
306,301,2021-04-07T19,Fought
49,183,2021-08-08T14,Bought From
76,83,2022-01-24T13,Ignored
170,155,2022-12-12T06,Sold To
341,380,2022-07-21T04,Ignored
133,58,2023-03-10T01,Sold To
288,53,2021-03-14T15,Ignored
234,284,2021-07-12T13,Talked
162,206,2021-10-01T07,Ignored
355,108,2021-03-09T20,Talked
309,296,2021-11-07T12,Talked
166,143,2022-08-09T12,Ignored
319,262,2023-07-16T19,Bought From
91,18,2023-03-18T16,Talked
318,39,2021-01-22T02,Ignored
102,200,2022-10-18T06,Sold To
44,289,2021-07-23T02,Sold To
277,8,2021-01-07T00,Fought
379,150,2022-12-18T07,Ignored
219,217,2022-05-16T10,Bought From
76,373,2023-03-03T17,Talked
293,61,2021-12-15T17,Ignored
259,103,2023-08-04T16,Talked
369,249,2023-04-27T03,Sold To
373,336,2022-01-21T19,Bought From
247,362,2021-09-09T16,Sold To
86,112,2021-01-13T03,Fought
326,136,2021-04-04T02,Talked
53,108,2022-04-28T14,Talked
116,1,2023-07-17T08,Sold To
143,149,2022-03-18T13,Ignored
112,148,2021-07-05T04,Bought From
274,165,2021-03-20T02,Bought From
60,239,2023-04-13T15,Ignored
360,344,2021-01-05T17,Fought
24,376,2022-08-30T21,Ignored
73,62,2021-07-29T05,Talked
212,259,2022-01-07T06,Talked
309,46,2022-11-08T16,Fought
262,182,2021-06-01T14,Bought From
270,224,2021-12-01T04,Talked
329,362,2021-09-24T17,Ignored
332,338,2021-10-03T05,Talked
94,29,2022-08-19T21,Sold To
260,245,2022-12-08T12,Sold To
117,333,2022-02-03T10,Ignored
32,370,2021-12-15T17,Sold To
156,98,2022-10-28T23,Ignored
173,367,2023-05-06T07,Bought From
375,193,2021-02-02T12,Talked
121,317,2021-10-24T00,Sold To
163,123,2023-06-30T05,Fought
252,190,2022-12-07T19,Sold To
302,16,2021-09-17T15,Talked
256,270,2023-06-22T17,Ignored
143,1,2022-01-11T07,Bought From
112,169,2021-05-01T16,Ignored
239,196,2022-08-16T20,Talked
76,289,2022-07-06T14,Bought From
45,83,2022-04-20T03,Ignored
149,235,2022-11-22T20,Sold To
106,3,2022-07-21T07,Talked
355,198,2021-07-24T19,Sold To
313,384,2022-03-23T10,Fought
247,204,2022-03-16T10,Sold To
306,382,2022-04-01T18,Fought
124,123,2022-11-12T22,Talked
270,283,2021-05-14T04,Sold To
24,151,2022-01-06T12,Fought
272,323,2021-05-28T22,Bought From
187,280,2022-09-11T13,Bought From
237,135,2021-11-12T15,Bought From
278,136,2021-08-24T18,Ignored
206,139,2023-05-20T12,Sold To
16,19,2021-12-31T22,Ignored
117,287,2021-11-27T20,Sold To
239,256,2021-05-22T14,Ignored
56,14,2023-01-15T14,Ignored
231,212,2022-05-01T16,Talked
107,151,2022-03-10T12,Sold To
96,221,2022-04-11T23,Ignored
102,206,2023-03-09T05,Fought
369,297,2022-01-19T15,Sold To
356,120,2022-09-10T20,Talked
377,78,2021-08-31T21,Talked
181,315,2022-03-30T07,Talked
360,200,2023-01-04T00,Bought From
137,239,2022-03-18T04,Sold To
310,320,2023-09-13T04,Bought From
360,261,2022-03-30T10,Bought From
102,382,2021-03-26T14,Fought
344,356,2022-01-02T11,Sold To
285,125,2021-10-21T22,Sold To
146,158,2021-09-07T21,Talked
338,34,2023-08-27T21,Bought From
187,162,2021-01-23T18,Talked
56,53,2021-10-16T23,Ignored
66,1,2021-05-12T10,Ignored
19,317,2022-04-28T18,Fought
186,224,2021-02-03T03,Bought From
109,72,2021-02-14T13,Talked
188,306,2022-03-10T02,Sold To
338,67,2021-12-26T07,Ignored
277,352,2021-06-04T13,Ignored
219,108,2021-12-24T19,Talked
128,6,2021-12-12T12,Bought From
156,317,2021-01-04T03,Bought From
24,117,2022-06-18T23,Ignored
257,367,2022-12-21T19,Ignored
41,75,2021-08-01T06,Ignored
24,190,2023-01-24T18,Fought
90,93,2023-04-11T11,Talked
293,224,2023-04-03T03,Fought
100,301,2022-04-29T22,Ignored
84,203,2021-04-20T07,Talked
329,112,2023-04-14T12,Sold To
270,352,2021-07-21T14,Talked
130,376,2021-05-20T20,Ignored
47,260,2021-12-11T23,Fought
158,75,2022-02-24T01,Ignored
375,384,2022-07-10T19,Talked
137,344,2023-07-18T07,Talked
149,48,2022-11-29T08,Ignored
198,46,2022-07-06T00,Sold To
352,337,2023-05-15T03,Sold To
130,338,2023-09-04T17,Sold To
139,178,2023-03-13T00,Talked
19,340,2021-03-15T19,Ignored
134,64,2021-02-07T11,Ignored
3,78,2023-03-14T17,Sold To
49,280,2022-11-19T10,Bought From
231,120,2021-02-17T01,Sold To
291,24,2021-08-06T16,Ignored
125,72,2021-03-02T06,Talked
315,17,2022-02-09T18,Ignored
117,268,2021-02-04T16,Ignored
337,377,2021-11-15T21,Fought
26,70,2021-08-11T10,Talked
12,296,2021-10-28T23,Talked
285,248,2023-01-06T19,Fought
234,145,2022-09-01T02,Ignored
358,305,2021-08-03T12,Talked
325,140,2021-05-08T09,Sold To
82,367,2022-02-27T17,Talked
109,14,2021-06-29T05,Ignored
274,11,2021-05-20T23,Sold To
34,198,2021-11-16T10,Ignored
274,42,2023-01-01T08,Bought From
6,26,2021-09-03T16,Sold To
110,296,2023-06-18T22,Talked
121,271,2023-08-23T14,Fought
204,248,2021-01-20T07,Bought From
190,89,2022-11-03T01,Talked
94,130,2023-08-22T05,Bought From
259,256,2023-03-10T07,Sold To
177,326,2023-01-10T01,Fought
45,245,2021-05-06T04,Ignored
128,55,2022-05-18T23,Bought From
49,211,2022-11-27T13,Fought
306,93,2023-04-13T07,Sold To
172,386,2021-02-22T14,Sold To
106,139,2021-10-11T04,Sold To
293,176,2021-11-02T07,Fought
226,125,2022-10-25T03,Fought
260,217,2021-07-21T22,Sold To
30,95,2023-04-24T09,Ignored
151,16,2022-08-28T16,Talked
325,16,2023-07-06T02,Talked
239,6,2022-07-30T12,Fought
155,62,2022-08-16T15,Sold To
346,352,2022-08-28T01,Talked
239,193,2021-08-25T01,Ignored
16,100,2023-09-14T20,Sold To
105,248,2021-03-30T20,Bought From
106,193,2022-06-25T04,Sold To
231,200,2021-08-03T12,Talked
360,72,2022-02-08T11,Talked
337,26,2022-12-17T14,Bought From
231,22,2023-04-11T17,Talked
89,376,2021-08-03T11,Sold To
96,221,2023-02-02T08,Ignored
58,91,2022-11-27T06,Sold To
260,268,2023-03-20T11,Fought
247,143,2022-12-14T08,Bought From
134,60,2021-06-08T05,Ignored
125,367,2022-11-19T16,Sold To
163,193,2022-09-11T07,Fought
229,384,2021-05-12T14,Ignored
267,143,2021-01-23T18,Talked
190,301,2023-08-17T14,Fought
349,198,2021-06-17T08,Ignored
82,3,2021-12-31T07,Sold To
24,335,2023-02-07T17,Bought From
367,91,2021-08-17T02,Talked
268,6,2023-06-30T09,Bought From
10,155,2022-10-08T22,Bought From
179,180,2022-11-13T23,Bought From
78,208,2022-01-09T00,Ignored
262,323,2022-10-06T12,Bought From
234,15,2022-05-26T12,Sold To
28,120,2022-03-02T10,Ignored
277,165,2021-11-13T01,Bought From
357,200,2022-05-09T14,Fought
229,261,2022-12-26T18,Talked
267,172,2023-04-12T16,Bought From
10,196,2023-07-23T05,Fought
96,158,2021-12-04T15,Bought From
86,123,2023-07-11T00,Talked
326,277,2021-10-21T07,Bought From
272,30,2021-03-14T03,Bought From
375,262,2021-05-15T04,Ignored
356,55,2022-12-26T01,Talked
29,190,2021-08-27T01,Talked
313,305,2021-11-27T04,Sold To
