character_id,guild_id,timestamp,value
333,175,2023-02-17T20,Promoted
294,10,2021-11-07T08,Promoted
236,130,2022-03-02T02,Left
148,1,2021-03-16T03,Joined
21,131,2023-04-24T19,Left
196,151,2021-11-28T19,Promoted
157,71,2022-10-05T04,Left
247,38,2021-04-17T16,Left
115,160,2022-10-14T16,Promoted
273,30,2021-01-11T22,Left
187,58,2022-07-20T22,Promoted
381,96,2022-08-21T03,Left
323,84,2023-08-29T23,Left
290,196,2023-06-21T08,Joined
6,199,2022-10-05T01,Promoted
346,70,2022-07-29T17,Promoted
137,133,2021-01-16T07,Left
402,151,2023-06-12T06,Promoted
243,66,2022-05-19T20,Left
42,80,2022-02-06T05,Promoted
348,77,2021-07-18T18,Joined
222,54,2021-06-22T07,Promoted
402,70,2023-03-30T13,Joined
1,181,2023-03-19T06,Joined
267,10,2023-04-20T15,Joined
45,145,2022-07-09T15,Left
267,181,2023-01-03T23,Promoted
104,143,2021-03-14T17,Left
21,190,2022-08-17T09,Joined
164,207,2022-11-16T04,Left
151,211,2021-03-03T13,Left
173,125,2023-06-15T07,Joined
341,1,2023-01-30T19,Promoted
308,114,2021-09-06T00,Joined
299,147,2023-08-15T19,Left
233,49,2021-02-21T01,Joined
290,26,2021-03-17T11,Promoted
224,22,2023-04-03T11,Promoted
187,145,2021-07-18T09,Joined
385,101,2023-08-24T10,Left
84,139,2023-08-26T12,Promoted
157,214,2023-07-03T03,Left
3,33,2021-12-04T02,Left
52,16,2022-06-22T00,Promoted
91,195,2023-05-04T01,Joined
385,152,2022-03-28T07,Promoted
142,33,2021-08-24T10,Left
76,32,2021-09-30T21,Promoted
146,207,2021-03-20T02,Joined
258,94,2021-11-07T15,Joined
383,116,2021-08-24T23,Promoted
323,80,2022-02-12T17,Left
335,7,2022-02-11T17,Promoted
196,54,2021-04-24T01,Joined
247,131,2021-06-25T04,Left
196,137,2021-01-25T17,Promoted
122,32,2023-02-12T00,Promoted
36,73,2022-02-09T01,Left
208,62,2021-06-23T06,Promoted
387,68,2022-07-28T01,Left
312,198,2023-07-23T08,Left
264,187,2023-03-24T13,Promoted
374,70,2022-08-28T03,Joined
243,2,2023-06-13T17,Left
81,58,2022-10-28T09,Joined
243,31,2022-01-31T14,Left
76,2,2022-02-02T06,Left
137,125,2021-06-02T02,Joined
248,181,2021-02-23T17,Promoted
122,59,2022-09-11T03,Joined
385,175,2021-03-24T11,Promoted
289,96,2023-09-05T11,Left
132,126,2022-01-13T07,Promoted
402,21,2021-10-07T19,Left
144,45,2023-04-19T11,Joined
154,157,2021-12-17T03,Joined
267,190,2021-10-03T21,Promoted
138,162,2023-01-20T22,Promoted
131,76,2021-03-30T20,Left
294,102,2022-08-02T19,Left
159,199,2022-12-12T14,Joined
89,47,2021-06-20T06,Promoted
178,217,2023-04-01T23,Promoted
291,36,2023-01-15T18,Joined
168,33,2023-03-04T17,Left
211,119,2021-12-06T15,Joined
154,110,2023-08-12T07,Left
256,108,2023-03-11T21,Joined
102,2,2021-01-24T02,Joined
346,176,2021-03-16T08,Left
319,109,2021-09-11T13,Left
44,168,2022-05-21T17,Promoted
261,119,2021-10-13T23,Promoted
121,183,2022-06-19T20,Joined
311,70,2021-02-09T17,Left
30,176,2022-02-20T11,Joined
53,54,2022-08-03T16,Promoted
252,183,2023-06-07T22,Left
346,79,2023-08-22T00,Joined
289,205,2022-02-16T01,Promoted
392,16,2021-08-17T06,Promoted
190,155,2022-04-19T21,Promoted
79,214,2022-11-18T06,Joined
243,139,2023-01-27T07,Promoted
315,178,2023-07-12T17,Promoted
118,201,2022-12-19T00,Promoted
341,139,2022-07-28T08,Left
379,196,2021-02-12T00,Left
315,122,2023-06-06T19,Joined
151,211,2022-09-21T11,Left
377,168,2021-05-10T02,Promoted
115,116,2022-12-17T17,Promoted
91,109,2023-05-24T00,Left
394,7,2023-03-09T08,Joined
232,211,2021-06-29T11,Joined
89,68,2022-05-13T22,Left
294,66,2023-04-21T20,Left
73,187,2023-03-19T15,Promoted
245,81,2022-12-12T11,Left
371,86,2021-05-28T20,Joined
356,143,2021-08-04T18,Left
315,111,2023-05-25T06,Left
161,57,2023-01-29T19,Left
110,205,2021-01-09T05,Left
45,1,2021-06-24T19,Joined
35,116,2021-01-29T10,Joined
205,1,2021-05-23T10,Promoted
86,65,2022-11-25T08,Promoted
58,115,2023-05-11T17,Promoted
307,16,2021-01-06T10,Promoted
279,183,2023-02-12T12,Left
6,87,2022-03-11T18,Left
273,110,2023-07-06T07,Joined
191,139,2023-05-28T13,Left
164,176,2022-06-08T01,Joined
374,40,2023-01-27T15,Left
267,151,2023-07-16T07,Joined
248,80,2023-06-29T07,Left
123,62,2022-01-17T04,Left
298,211,2023-01-04T23,Left
298,36,2021-12-13T20,Left
100,44,2022-03-28T05,Promoted
335,110,2022-05-08T22,Promoted
148,175,2021-05-14T09,Left
233,161,2022-02-27T10,Left
28,32,2021-12-16T07,Left
233,58,2022-06-06T08,Joined
275,160,2022-10-20T18,Promoted
165,131,2023-01-06T07,Promoted
13,210,2022-03-08T14,Promoted
11,119,2021-04-21T07,Promoted
91,130,2023-01-09T16,Joined
243,101,2022-07-18T08,Promoted
129,137,2023-07-24T21,Joined
110,154,2022-12-04T13,Left
24,176,2022-12-14T16,Joined
311,58,2022-11-04T10,Promoted
333,32,2022-12-23T08,Left
289,2,2022-01-11T23,Joined
71,84,2022-11-11T22,Joined
191,111,2021-04-21T23,Joined
272,102,2022-11-12T10,Joined
137,38,2021-05-12T14,Left
404,27,2021-10-03T13,Left
21,110,2022-05-15T11,Promoted
138,192,2021-11-12T10,Left
385,187,2023-03-02T02,Left
68,73,2021-06-22T01,Promoted
102,213,2023-03-18T17,Joined
122,13,2023-03-31T08,Joined
354,157,2021-09-14T12,Joined
159,195,2021-08-15T13,Left
8,92,2022-10-17T13,Promoted
131,145,2022-03-26T01,Joined
1,178,2021-08-17T23,Promoted
291,151,2023-07-22T08,Joined
73,144,2022-06-05T02,Joined
399,38,2022-02-19T12,Promoted
28,125,2021-05-01T06,Promoted
112,103,2021-07-09T02,Promoted
315,68,2023-03-16T23,Left
26,18,2021-03-28T22,Promoted
190,96,2023-03-11T17,Joined
13,210,2022-05-03T12,Left
318,176,2023-08-10T02,Promoted
187,114,2023-02-01T04,Joined
8,73,2022-08-15T09,Left
146,116,2021-01-31T03,Promoted
39,41,2021-02-12T15,Joined
356,40,2021-06-18T02,Left
236,119,2022-04-29T18,Left
30,192,2023-02-04T13,Promoted
110,49,2021-09-20T01,Joined
187,191,2022-09-21T07,Joined
1,96,2022-07-23T22,Promoted
247,144,2021-11-25T00,Promoted
248,157,2021-03-16T00,Joined
315,65,2021-12-23T16,Promoted
91,80,2022-07-25T14,Promoted
107,10,2022-01-14T17,Joined
290,133,2021-03-07T15,Joined
368,108,2021-07-04T01,Left
98,111,2021-08-18T23,Promoted
140,81,2021-03-21T05,Joined
220,38,2022-08-25T06,Promoted
346,54,2021-11-07T05,Promoted
333,30,2021-05-10T02,Promoted
224,59,2022-03-02T10,Promoted
279,21,2022-11-24T21,Promoted
243,130,2021-11-27T03,Promoted
379,190,2021-09-26T23,Promoted
184,76,2023-07-09T07,Left
30,119,2023-05-17T03,Left
275,214,2021-06-01T04,Joined
346,30,2021-09-25T13,Joined
137,33,2021-08-30T07,Joined
288,195,2022-02-20T22,Promoted
118,217,2021-02-09T04,Left
346,190,2021-02-27T06,Left
290,109,2021-04-06T10,Left
8,102,2022-01-02T11,Left
42,101,2021-06-20T06,Promoted
364,170,2023-08-06T20,Promoted
104,170,2022-06-19T11,Left
211,160,2021-10-05T04,Promoted
2,98,2021-07-17T08,Left
6,49,2022-03-19T23,Joined
327,139,2022-06-11T22,Promoted
308,114,2023-08-01T11,Promoted
307,149,2023-07-14T22,Joined
330,199,2023-05-14T14,Joined
288,5,2021-09-09T02,Promoted
91,111,2021-02-26T15,Left
304,109,2022-01-24T02,Joined
180,65,2021-12-27T11,Left
379,59,2023-01-19T01,Joined
346,38,2021-05-11T09,Joined
161,176,2022-07-29T14,Promoted
224,155,2023-08-16T07,Joined
1,77,2021-08-05T07,Joined
235,2,2021-05-20T03,Promoted
313,201,2023-04-17T01,Left
330,187,2023-06-17T06,Left
252,65,2022-07-12T02,Left
55,30,2023-06-15T22,Left
383,65,2022-07-01T04,Joined
13,207,2022-02-28T19,Joined
220,157,2022-07-27T14,Promoted
71,192,2023-05-16T02,Left
104,197,2022-09-24T10,Promoted
235,21,2021-01-07T16,Left
144,49,2021-03-25T17,Promoted
42,137,2021-05-01T16,Left
315,62,2023-08-10T23,Joined
311,71,2023-02-07T00,Promoted
190,10,2021-10-18T00,Joined
205,211,2023-07-06T18,Left
291,195,2021-06-18T23,Joined
168,175,2021-11-30T23,Joined
151,189,2022-09-04T05,Joined
100,195,2023-05-25T14,Promoted
308,68,2021-07-13T10,Left
8,160,2021-01-22T01,Joined
289,154,2021-09-21T22,Left
261,183,2021-05-18T02,Joined
190,101,2021-08-08T07,Joined
227,36,2023-01-03T14,Promoted
73,205,2022-01-03T19,Joined
399,144,2023-04-10T02,Left
84,57,2022-09-05T11,Joined
86,90,2022-01-02T04,Left
256,101,2021-07-02T18,Joined
290,114,2023-03-14T02,Promoted
1,87,2022-09-27T10,Left
98,217,2023-04-07T12,Promoted
76,217,2023-02-24T16,Joined
248,186,2022-09-11T11,Joined
35,76,2021-09-29T04,Left
379,130,2022-01-12T09,Promoted
173,46,2021-10-24T22,Joined
245,122,2023-05-05T06,Left
404,126,2022-01-03T13,Promoted
261,127,2023-08-02T07,Left
290,68,2022-01-08T15,Left
13,33,2022-02-07T06,Joined
171,187,2021-10-17T03,Promoted
118,198,2022-03-04T21,Promoted
282,122,2022-09-30T09,Left
138,33,2023-06-30T20,Joined
402,38,2021-06-15T01,Joined
247,199,2022-04-16T04,Left
371,139,2023-02-15T22,Joined
1,166,2021-04-03T19,Joined
118,178,2021-10-25T11,Promoted
83,170,2021-05-24T19,Left
351,143,2023-06-06T06,Promoted
182,40,2023-09-12T00,Joined
142,191,2021-05-29T10,Left
387,68,2023-03-22T14,Joined
53,199,2023-06-27T06,Promoted
42,45,2021-08-31T22,Left
81,183,2023-07-27T13,Left
282,79,2022-03-28T18,Joined
331,211,2022-01-09T20,Joined
217,96,2021-06-04T09,Joined
400,66,2021-09-24T06,Left
371,137,2022-03-10T21,Promoted
35,159,2023-04-04T04,Joined
121,201,2023-08-09T01,Left
296,102,2023-05-19T00,Joined
91,162,2023-02-16T16,Joined
346,5,2021-12-05T09,Joined
177,210,2022-07-05T10,Left
397,125,2021-06-06T21,Joined
168,183,2021-09-07T18,Left
269,31,2021-07-28T06,Promoted
131,102,2022-10-08T16,Promoted
91,41,2022-11-20T16,Joined
180,111,2021-05-07T17,Joined
208,10,2022-03-03T06,Left
161,160,2021-09-24T04,Joined
256,44,2023-02-25T00,Joined
151,198,2021-04-04T01,Left
28,130,2021-02-05T15,Promoted
177,154,2022-07-01T00,Promoted
24,110,2023-01-18T02,Promoted
387,32,2023-06-27T21,Joined
154,159,2022-02-06T14,Joined
53,10,2022-07-26T05,Left
269,98,2021-10-07T04,Left
381,154,2021-10-28T13,Joined
211,161,2023-01-23T13,Promoted
129,52,2021-02-26T22,Joined
351,143,2021-12-04T20,Left
161,152,2021-12-15T09,Left
89,96,2021-07-13T12,Promoted
187,203,2022-11-05T11,Promoted
132,196,2021-06-29T16,Promoted
279,79,2021-08-29T06,Left
277,196,2022-07-24T11,Promoted
289,70,2022-12-03T08,Joined
322,1,2021-10-21T12,Left
344,33,2023-06-04T08,Left
144,10,2021-07-21T03,Left
400,116,2023-06-29T08,Joined
397,217,2021-04-17T01,Joined
13,27,2023-05-22T07,Joined
21,36,2023-06-24T05,Promoted
285,145,2022-11-03T07,Left
311,210,2021-07-30T02,Promoted
371,27,2023-08-15T12,Left
194,73,2022-05-18T23,Joined
379,33,2023-06-06T12,Promoted
318,52,2023-06-02T01,Left
261,137,2022-01-31T00,Joined
76,127,2021-02-15T20,Joined
258,178,2021-04-15T11,Left
190,13,2022-12-31T23,Joined
60,170,2021-07-12T23,Promoted
394,136,2022-05-02T11,Left
381,155,2023-05-22T17,Promoted
138,125,2022-11-26T01,Left
177,57,2021-07-04T22,Joined
21,92,2021-09-29T17,Joined
375,197,2022-06-08T14,Joined
318,26,2022-12-26T04,Joined
30,126,2023-06-04T19,Left
397,79,2022-01-24T16,Left
79,139,2022-12-25T14,Promoted
131,108,2022-10-08T14,Left
1,192,2022-03-31T07,Promoted
146,57,2022-09-10T14,Promoted
245,45,2022-01-13T08,Promoted
121,122,2022-11-03T07,Joined
377,45,2023-05-27T01,Joined
165,21,2023-03-15T07,Left
348,189,2022-08-05T01,Joined
350,54,2023-06-05T15,Joined
275,103,2023-07-11T12,Promoted
364,46,2023-08-10T17,Joined
178,192,2023-07-27T08,Joined
93,144,2021-01-12T08,Joined
55,38,2021-11-05T06,Left
196,7,2021-12-21T15,Joined
224,157,2022-02-18T03,Left
315,32,2023-09-03T10,Joined
365,65,2022-12-03T10,Left
91,30,2021-08-21T17,Left
1,154,2021-01-11T06,Joined
254,36,2022-10-16T12,Joined
187,77,2021-06-24T14,Left
165,197,2022-04-09T07,Left
157,2,2021-03-09T11,Left
171,21,2023-03-02T15,Joined
379,183,2023-01-17T17,Promoted
327,103,2022-08-29T09,Joined
177,192,2021-07-22T04,Promoted
279,65,2022-10-01T01,Left
51,152,2022-07-09T15,Joined
289,160,2022-09-18T09,Joined
238,175,2023-04-10T10,Promoted
279,66,2021-07-13T19,Left
165,26,2022-07-03T07,Joined
344,10,2021-01-30T17,Joined
338,203,2021-06-18T18,Joined
267,162,2021-05-30T13,Joined
53,31,2022-12-25T07,Promoted
123,192,2021-10-06T01,Left
81,102,2022-05-09T16,Left
39,36,2022-10-31T20,Promoted
261,173,2022-11-17T17,Promoted
205,173,2022-10-12T10,Left
102,130,2021-10-04T09,Left
165,144,2023-08-09T22,Joined
330,143,2023-02-07T06,Promoted
299,5,2021-09-14T22,Left
123,192,2021-03-19T06,Promoted
191,181,2022-06-06T20,Joined
3,160,2023-07-12T11,Left
312,32,2021-10-16T00,Joined
381,94,2023-08-14T00,Promoted
23,161,2021-03-31T05,Promoted
194,210,2022-04-18T16,Joined
379,21,2023-01-13T03,Promoted
387,192,2023-03-25T10,Promoted
28,2,2022-09-03T03,Left
30,27,2022-04-25T10,Promoted
252,162,2022-05-20T11,Left
346,199,2023-06-29T20,Left
394,210,2021-06-26T10,Joined
190,217,2022-03-23T20,Joined
389,44,2023-05-10T18,Left
24,142,2022-02-10T00,Left
392,101,2023-04-13T22,Promoted
35,190,2021-06-21T06,Promoted
39,160,2021-09-02T11,Joined
130,216,2021-05-10T13,Promoted
52,270,2022-11-07T00,Joined
54,223,2022-01-05T06,Left
252,159,2023-04-05T20,Joined
83,52,2021-11-16T22,Promoted
188,296,2022-01-25T11,Left
98,268,2023-05-05T05,Left
233,283,2021-06-18T15,Left
209,6,2022-03-12T00,Promoted
105,312,2021-08-18T16,Promoted
64,10,2021-09-21T15,Joined
199,222,2022-08-03T21,Left
92,200,2022-02-05T20,Joined
43,186,2021-08-02T21,Left
122,190,2022-06-11T23,Joined
12,38,2021-03-25T06,Promoted
178,327,2023-02-15T02,Joined
238,136,2023-01-31T12,Joined
270,180,2023-07-03T15,Promoted
302,44,2021-01-12T19,Left
369,175,2022-11-20T19,Left
364,162,2023-04-14T16,Left
134,266,2022-05-15T13,Promoted
56,61,2021-08-04T05,Joined
224,38,2021-09-26T11,Promoted
149,208,2021-02-13T21,Left
202,47,2022-07-20T12,Left
209,239,2021-11-18T16,Promoted
90,260,2023-05-30T07,Joined
67,31,2022-03-22T16,Joined
309,199,2021-03-13T07,Left
112,243,2022-12-22T18,Joined
224,130,2022-02-07T13,Left
153,53,2023-08-06T18,Promoted
30,60,2023-04-01T07,Left
90,38,2021-01-14T06,Joined
277,72,2021-12-30T15,Promoted
307,299,2023-04-13T06,Left
38,278,2021-07-09T09,Promoted
55,227,2023-07-29T23,Promoted
351,306,2022-03-15T01,Left
315,310,2022-09-22T04,Promoted
188,187,2022-04-21T20,Joined
15,290,2022-03-24T10,Left
70,129,2022-05-12T07,Promoted
180,283,2021-09-13T09,Joined
375,328,2021-10-12T07,Joined
125,258,2023-01-08T20,Joined
107,110,2022-02-22T11,Promoted
346,223,2022-04-24T19,Promoted
364,315,2022-12-02T11,Left
206,153,2022-05-02T10,Left
12,239,2023-02-03T02,Promoted
188,60,2022-01-24T01,Left
270,109,2021-02-15T22,Promoted
13,128,2022-07-23T04,Left
191,278,2023-04-23T18,Left
84,104,2022-09-29T09,Joined
67,213,2021-02-15T03,Promoted
377,248,2021-06-28T22,Left
267,70,2021-10-26T21,Left
375,297,2021-05-08T04,Joined
61,205,2022-07-10T08,Joined
137,64,2022-01-17T23,Promoted
206,19,2022-04-24T18,Left
241,89,2021-06-28T07,Promoted
291,29,2022-04-12T11,Left
125,153,2022-03-23T14,Promoted
64,239,2023-03-26T05,Promoted
331,198,2021-03-31T06,Promoted
199,84,2023-04-12T22,Joined
144,153,2021-09-06T09,Joined
233,92,2022-11-26T22,Promoted
23,36,2023-02-08T02,Joined
64,168,2021-07-05T00,Promoted
199,106,2021-10-11T18,Joined
264,177,2022-06-09T02,Left
199,33,2023-08-22T13,Joined
54,266,2021-06-12T06,Left
302,21,2021-11-11T03,Promoted
284,155,2023-08-16T00,Left
340,84,2023-04-30T02,Joined
155,289,2022-04-24T03,Joined
45,29,2023-03-03T08,Joined
147,210,2022-05-22T00,Promoted
315,223,2022-03-18T08,Left
118,300,2022-08-31T09,Promoted
317,133,2022-07-31T02,Left
26,186,2022-06-29T23,Joined
92,101,2022-11-13T21,Promoted
122,105,2021-10-30T12,Left
216,256,2021-10-05T21,Left
125,259,2023-01-15T04,Left
172,121,2022-09-04T02,Promoted
121,245,2022-08-29T02,Left
288,200,2023-03-18T21,Promoted
375,75,2022-11-07T04,Left
289,313,2021-12-26T19,Left
162,52,2021-07-22T16,Promoted
253,6,2022-05-26T05,Left
28,250,2021-01-05T16,Promoted
162,245,2022-08-11T22,Promoted
83,103,2023-02-28T17,Promoted
33,139,2021-05-01T22,Left
192,258,2022-01-27T00,Promoted
5,50,2023-05-17T10,Promoted
90,105,2021-09-20T01,Joined
95,322,2022-12-11T13,Promoted
195,1,2022-06-26T14,Left
83,322,2023-05-13T09,Joined
320,56,2023-05-16T11,Promoted
358,280,2021-07-09T19,Promoted
121,193,2022-02-23T18,Promoted
13,146,2023-06-09T12,Joined
323,186,2022-12-22T15,Promoted
92,186,2023-04-24T23,Promoted
12,199,2021-10-13T13,Promoted
148,313,2021-08-24T09,Promoted
192,64,2022-07-26T12,Joined
221,169,2022-11-21T05,Left
369,297,2021-09-27T06,Joined
67,118,2021-03-30T06,Joined
258,31,2021-12-31T22,Left
211,95,2021-05-05T14,Left
141,258,2023-03-23T18,Left
247,202,2021-05-18T13,Promoted
285,259,2023-03-17T23,Promoted
90,31,2021-05-24T18,Left
166,292,2021-01-02T19,Joined
295,313,2021-08-02T13,Promoted
64,168,2021-11-29T12,Joined
349,320,2022-06-19T04,Left
17,109,2023-07-06T02,Joined
281,219,2022-01-23T10,Promoted
45,176,2022-11-23T05,Promoted
312,290,2021-10-30T15,Promoted
328,99,2021-12-16T00,Promoted
328,213,2023-08-14T21,Left
221,10,2023-04-21T06,Joined
11,299,2022-06-22T05,Left
125,244,2022-06-21T18,Promoted
224,21,2023-05-18T16,Joined
300,180,2022-06-16T09,Promoted
166,222,2023-02-09T05,Joined
28,296,2023-04-12T19,Joined
118,180,2022-09-16T00,Promoted
331,205,2021-02-07T08,Promoted
255,328,2023-05-06T00,Promoted
45,205,2022-03-30T08,Joined
97,290,2023-08-01T05,Left
130,11,2023-02-04T00,Promoted
118,127,2022-12-14T16,Promoted
148,6,2022-07-13T21,Promoted
371,113,2022-10-20T08,Joined
317,245,2021-08-14T15,Joined
139,141,2022-04-15T19,Joined
137,75,2021-08-03T16,Promoted
205,41,2023-02-23T04,Joined
42,213,2022-07-17T14,Promoted
371,7,2021-02-02T20,Promoted
288,33,2022-12-07T12,Left
122,227,2021-08-17T09,Left
289,110,2021-12-23T13,Promoted
23,199,2021-10-27T15,Left
35,116,2022-03-30T15,Joined
84,193,2021-08-28T05,Joined
236,24,2021-09-11T22,Left
175,116,2023-01-05T05,Joined
172,255,2023-03-13T09,Joined
102,259,2022-06-15T03,Joined
17,82,2023-01-28T17,Left
366,295,2021-06-18T02,Left
236,139,2022-05-10T10,Promoted
317,19,2022-09-16T22,Left
3,225,2023-02-10T23,Left
209,230,2023-07-16T22,Promoted
307,149,2022-11-28T11,Left
156,149,2023-04-13T02,Left
260,107,2022-08-20T14,Left
300,219,2023-09-10T16,Left
188,29,2021-03-24T05,Promoted
369,258,2021-03-19T20,Left
147,300,2021-08-12T23,Promoted
366,225,2021-09-06T08,Promoted
295,199,2022-11-27T03,Left
28,199,2023-07-24T12,Promoted
166,205,2021-02-09T00,Promoted
54,86,2022-05-08T22,Joined
206,219,2023-05-03T18,Promoted
284,225,2021-06-01T12,Promoted
258,52,2023-02-11T03,Joined
160,124,2021-11-24T17,Promoted
81,288,2023-05-26T04,Left
172,280,2023-07-01T06,Left
182,77,2022-07-14T13,Promoted
323,58,2021-09-03T01,Left
153,176,2023-02-24T19,Promoted
294,307,2023-04-12T23,Left
55,158,2021-04-22T09,Left
156,103,2022-04-26T00,Left
317,6,2023-05-25T15,Joined
102,199,2022-08-05T05,Joined
38,84,2021-02-28T06,Left
312,121,2022-02-28T05,Left
326,169,2021-02-15T22,Left
331,205,2023-05-02T00,Promoted
372,177,2023-05-31T12,Left
152,243,2023-02-24T20,Joined
211,41,2022-08-14T00,Joined
15,127,2022-03-07T18,Left
244,105,2022-12-24T16,Promoted
105,200,2022-12-23T11,Promoted
310,40,2022-04-28T08,Joined
349,325,2023-08-01T04,Left
47,227,2021-06-05T09,Joined
320,268,2021-10-07T21,Left
137,250,2021-01-25T03,Left
288,172,2022-12-30T07,Joined
347,124,2022-12-27T13,Left
218,105,2021-10-12T20,Promoted
328,166,2021-04-01T21,Left
361,98,2023-03-27T20,Left
343,290,2021-03-28T17,Joined
232,248,2021-02-04T06,Left
87,53,2021-04-09T02,Joined
95,166,2022-05-09T12,Left
35,21,2022-10-13T01,Promoted
238,227,2022-03-30T08,Joined
300,289,2021-09-20T05,Joined
101,312,2022-06-08T19,Joined
304,33,2022-04-01T08,Joined
112,84,2022-06-04T00,Left
166,216,2022-10-13T15,Left
159,222,2022-11-03T03,Promoted
334,259,2021-10-20T13,Left
338,124,2022-05-31T19,Joined
199,292,2022-09-18T16,Left
49,292,2023-06-15T19,Left
78,258,2021-08-16T07,Joined
221,128,2022-07-20T22,Joined
183,7,2021-12-23T20,Joined
227,141,2021-09-18T03,Left
334,219,2022-02-08T16,Joined
159,266,2022-08-14T02,Promoted
101,266,2022-07-16T12,Joined
13,310,2022-02-07T21,Left
141,64,2021-11-21T00,Left
377,44,2022-08-05T13,Left
70,230,2023-08-27T19,Left
375,176,2021-02-01T09,Left
305,157,2021-10-17T04,Joined
361,101,2021-07-08T21,Joined
56,248,2023-05-19T13,Left
16,225,2022-03-14T07,Joined
372,285,2023-05-16T23,Left
76,29,2022-01-31T04,Joined
206,57,2021-02-10T15,Joined
285,14,2023-02-13T01,Joined
3,198,2021-04-08T11,Left
280,172,2023-06-09T13,Joined
356,258,2021-08-03T10,Joined
312,89,2023-05-09T16,Promoted
166,297,2022-12-02T09,Promoted
159,187,2022-02-11T16,Joined
162,133,2023-04-27T20,Joined
139,24,2021-03-24T08,Left
289,92,2023-06-12T00,Promoted
289,11,2023-08-21T09,Joined
349,266,2023-05-25T16,Promoted
211,190,2022-10-23T23,Left
349,47,2022-07-12T09,Promoted
315,300,2021-03-25T21,Left
153,233,2022-10-21T07,Promoted
40,328,2022-04-10T19,Promoted
191,320,2022-04-08T04,Joined
347,318,2021-07-27T09,Promoted
236,139,2023-06-24T02,Joined
375,278,2022-11-19T10,Joined
145,223,2021-11-26T17,Promoted
24,21,2021-10-28T15,Joined
284,6,2021-03-21T14,Left
122,202,2021-05-18T21,Promoted
198,325,2021-07-04T20,Joined
343,242,2021-09-15T12,Promoted
47,130,2022-07-16T10,Joined
40,109,2023-07-11T04,Joined
350,158,2021-07-07T05,Joined
42,158,2021-03-03T01,Promoted
328,67,2023-04-15T05,Left
115,278,2021-12-21T03,Promoted
221,139,2021-10-03T23,Left
232,110,2022-05-25T20,Left
130,155,2021-03-16T15,Promoted
76,192,2021-10-26T06,Joined
205,52,2023-05-08T18,Promoted
340,84,2022-10-08T00,Left
78,101,2023-06-04T02,Left
218,61,2022-09-01T11,Left
328,58,2023-04-11T03,Promoted
17,82,2021-10-21T07,Left
334,190,2023-05-17T11,Joined
267,193,2022-07-24T22,Left
273,186,2023-02-05T17,Left
192,53,2023-08-21T10,Left
160,283,2021-03-26T19,Left
160,70,2022-07-04T22,Promoted
375,255,2021-12-08T11,Left
261,24,2022-04-12T17,Joined
125,103,2022-08-23T17,Left
26,186,2023-07-08T03,Joined
40,127,2021-12-01T11,Joined
112,50,2021-01-05T16,Left
38,233,2022-10-23T06,Joined
253,242,2022-08-04T05,Joined
18,208,2022-05-19T14,Joined
47,187,2022-11-05T20,Joined
56,194,2023-02-18T19,Joined
247,95,2022-09-18T09,Left
73,106,2021-01-27T10,Joined
112,45,2022-12-06T20,Left
16,248,2023-08-18T20,Left
118,21,2021-02-16T23,Promoted
205,222,2023-03-20T09,Joined
98,152,2023-05-29T06,Left
5,105,2022-04-01T05,Joined
198,106,2022-10-30T12,Left
198,159,2022-06-08T12,Left
209,14,2021-02-17T00,Promoted
45,61,2022-04-04T10,Promoted
233,242,2023-03-02T18,Promoted
30,299,2022-05-08T14,Joined
5,313,2023-06-05T10,Promoted
346,82,2021-11-26T21,Left
178,47,2023-02-16T06,Left
